1.737258285284042358e-01,0.000000000000000000e+00,2.550000000000000000e+02,6.650000000000000000e+02,1.000000000000000000e+00
1.671609282493591309e-01,0.000000000000000000e+00,2.550000000000000000e+02,6.860000000000000000e+02,1.000000000000000000e+00
1.614326983690261841e-01,0.000000000000000000e+00,2.550000000000000000e+02,7.020000000000000000e+02,1.000000000000000000e+00
1.552966684103012085e-01,0.000000000000000000e+00,2.550000000000000000e+02,7.170000000000000000e+02,1.000000000000000000e+00
1.444961875677108765e-01,0.000000000000000000e+00,2.550000000000000000e+02,7.430000000000000000e+02,1.000000000000000000e+00
1.378219425678253174e-01,0.000000000000000000e+00,2.550000000000000000e+02,7.590000000000000000e+02,1.000000000000000000e+00
1.303658783435821533e-01,0.000000000000000000e+00,2.550000000000000000e+02,7.740000000000000000e+02,1.000000000000000000e+00
1.225804910063743591e-01,0.000000000000000000e+00,2.550000000000000000e+02,7.900000000000000000e+02,1.000000000000000000e+00
1.124157235026359558e-01,0.000000000000000000e+00,2.550000000000000000e+02,8.100000000000000000e+02,1.000000000000000000e+00
1.012659594416618347e-01,0.000000000000000000e+00,2.550000000000000000e+02,8.320000000000000000e+02,1.000000000000000000e+00
8.967553824186325073e-02,0.000000000000000000e+00,2.550000000000000000e+02,8.520000000000000000e+02,1.000000000000000000e+00
8.685649186372756958e-02,0.000000000000000000e+00,2.550000000000000000e+02,8.570000000000000000e+02,1.000000000000000000e+00
7.186786085367202759e-02,0.000000000000000000e+00,2.550000000000000000e+02,8.830000000000000000e+02,1.000000000000000000e+00
5.579694733023643494e-02,0.000000000000000000e+00,2.550000000000000000e+02,9.100000000000000000e+02,1.000000000000000000e+00
4.668777436017990112e-02,0.000000000000000000e+00,2.550000000000000000e+02,9.250000000000000000e+02,1.000000000000000000e+00
3.066482208669185638e-02,0.000000000000000000e+00,2.550000000000000000e+02,9.510000000000000000e+02,1.000000000000000000e+00
2.132083661854267120e-02,0.000000000000000000e+00,2.550000000000000000e+02,9.670000000000000000e+02,1.000000000000000000e+00
1.130229420959949493e-02,0.000000000000000000e+00,2.550000000000000000e+02,9.820000000000000000e+02,1.000000000000000000e+00
-5.027449689805507660e-03,0.000000000000000000e+00,2.550000000000000000e+02,1.008000000000000000e+03,1.000000000000000000e+00
-1.444023288786411285e-02,0.000000000000000000e+00,2.526937408447265625e+02,1.024000000000000000e+03,1.000000000000000000e+00
-2.506813965737819672e-02,0.000000000000000000e+00,2.475798339843750000e+02,1.040000000000000000e+03,1.000000000000000000e+00
-3.747779503464698792e-02,0.000000000000000000e+00,2.399343566894531250e+02,1.060000000000000000e+03,1.000000000000000000e+00
-4.730132594704627991e-02,0.000000000000000000e+00,2.399343566894531250e+02,1.076000000000000000e+03,1.000000000000000000e+00
-6.240215897560119629e-02,0.000000000000000000e+00,2.169333496093750000e+02,1.102000000000000000e+03,1.000000000000000000e+00
-7.245656102895736694e-02,0.000000000000000000e+00,2.169333496093750000e+02,1.118000000000000000e+03,1.000000000000000000e+00
-8.115741610527038574e-02,0.000000000000000000e+00,2.015567169189453125e+02,1.133000000000000000e+03,1.000000000000000000e+00
-8.967812359333038330e-02,0.000000000000000000e+00,1.838374633789062500e+02,1.148000000000000000e+03,1.000000000000000000e+00
-9.854691475629806519e-02,0.000000000000000000e+00,1.637338867187500000e+02,1.165000000000000000e+03,1.000000000000000000e+00
-1.124181076884269714e-01,0.000000000000000000e+00,1.413334655761718750e+02,1.190000000000000000e+03,1.000000000000000000e+00
-1.205872893333435059e-01,0.000000000000000000e+00,1.167336578369140625e+02,1.206000000000000000e+03,1.000000000000000000e+00
-1.303680986166000366e-01,0.000000000000000000e+00,9.013856506347656250e+01,1.227000000000000000e+03,1.000000000000000000e+00
-1.378240585327148438e-01,0.000000000000000000e+00,9.013856506347656250e+01,1.242000000000000000e+03,1.000000000000000000e+00
-1.491894572973251343e-01,0.000000000000000000e+00,3.103553962707519531e+01,1.268000000000000000e+03,1.000000000000000000e+00
-1.552984565496444702e-01,0.000000000000000000e+00,3.103553962707519531e+01,1.283000000000000000e+03,1.000000000000000000e+00
-1.614343971014022827e-01,0.000000000000000000e+00,-1.124303817749023438e+00,1.300000000000000000e+03,1.000000000000000000e+00
-1.671625375747680664e-01,0.000000000000000000e+00,-3.486941528320312500e+01,1.315000000000000000e+03,1.000000000000000000e+00
-1.755640953779220581e-01,0.000000000000000000e+00,-7.005296325683593750e+01,1.341000000000000000e+03,1.000000000000000000e+00
-1.798819005489349365e-01,0.000000000000000000e+00,-1.064642181396484375e+02,1.357000000000000000e+03,1.000000000000000000e+00
-1.840471476316452026e-01,0.000000000000000000e+00,-1.440098419189453125e+02,1.372000000000000000e+03,1.000000000000000000e+00
-1.888069361448287964e-01,0.000000000000000000e+00,-1.825264587402343750e+02,1.393000000000000000e+03,1.000000000000000000e+00
-1.917049437761306763e-01,0.000000000000000000e+00,-1.825264587402343750e+02,1.408000000000000000e+03,1.000000000000000000e+00
-1.943268179893493652e-01,0.000000000000000000e+00,-2.218120880126953125e+02,1.425000000000000000e+03,1.000000000000000000e+00
-1.975380033254623413e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.450000000000000000e+03,1.000000000000000000e+00
-1.988603919744491577e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.466000000000000000e+03,1.000000000000000000e+00
-1.996439397335052490e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.481000000000000000e+03,1.000000000000000000e+00
-1.999842226505279541e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.497000000000000000e+03,1.000000000000000000e+00
-1.994779556989669800e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.523000000000000000e+03,1.000000000000000000e+00
-1.985762566328048706e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.538000000000000000e+03,1.000000000000000000e+00
-1.965737938880920410e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.560000000000000000e+03,1.000000000000000000e+00
-1.944734454154968262e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.575000000000000000e+03,1.000000000000000000e+00
-1.918818205595016479e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.591000000000000000e+03,1.000000000000000000e+00
-1.868649721145629883e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.616000000000000000e+03,1.000000000000000000e+00
-1.830472797155380249e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.633000000000000000e+03,1.000000000000000000e+00
-1.787672489881515503e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.648000000000000000e+03,1.000000000000000000e+00
-1.743443012237548828e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.663000000000000000e+03,1.000000000000000000e+00
-1.675043106079101562e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.685000000000000000e+03,1.000000000000000000e+00
-1.621704697608947754e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.700000000000000000e+03,1.000000000000000000e+00
-1.516707539558410645e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.726000000000000000e+03,1.000000000000000000e+00
-1.453611701726913452e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.741000000000000000e+03,1.000000000000000000e+00
-1.387288421392440796e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.758000000000000000e+03,1.000000000000000000e+00
-1.308406740427017212e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.773000000000000000e+03,1.000000000000000000e+00
-1.235698461532592773e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.788000000000000000e+03,1.000000000000000000e+00
-1.103270053863525391e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.814000000000000000e+03,1.000000000000000000e+00
-1.023462787270545959e-01,0.000000000000000000e+00,-2.550000000000000000e+02,1.830000000000000000e+03,1.000000000000000000e+00
-9.023538231849670410e-02,0.000000000000000000e+00,-2.550000000000000000e+02,1.851000000000000000e+03,1.000000000000000000e+00
-8.172731846570968628e-02,0.000000000000000000e+00,-2.550000000000000000e+02,1.866000000000000000e+03,1.000000000000000000e+00
-7.303781062364578247e-02,0.000000000000000000e+00,-2.550000000000000000e+02,1.881000000000000000e+03,1.000000000000000000e+00
-5.700121074914932251e-02,0.000000000000000000e+00,-2.550000000000000000e+02,1.908000000000000000e+03,1.000000000000000000e+00
-4.790737852454185486e-02,0.000000000000000000e+00,-2.550000000000000000e+02,1.923000000000000000e+03,1.000000000000000000e+00
-3.809058666229248047e-02,0.000000000000000000e+00,-2.550000000000000000e+02,1.939000000000000000e+03,1.000000000000000000e+00
-2.568708173930644989e-02,0.000000000000000000e+00,-2.550000000000000000e+02,1.960000000000000000e+03,1.000000000000000000e+00
-1.192811597138643265e-02,0.000000000000000000e+00,-2.550000000000000000e+02,1.981000000000000000e+03,1.000000000000000000e+00
-2.510351361706852913e-03,0.000000000000000000e+00,-2.550000000000000000e+02,1.996000000000000000e+03,1.000000000000000000e+00
1.004888676106929779e-02,0.000000000000000000e+00,-2.529500274658203125e+02,2.018000000000000000e+03,1.000000000000000000e+00
1.944714225828647614e-02,0.000000000000000000e+00,-2.529500274658203125e+02,2.033000000000000000e+03,1.000000000000000000e+00
3.624123334884643555e-02,0.000000000000000000e+00,-2.408249206542968750e+02,2.059000000000000000e+03,1.000000000000000000e+00
4.546634480357170105e-02,0.000000000000000000e+00,-2.408249206542968750e+02,2.074000000000000000e+03,1.000000000000000000e+00
5.459050461649894714e-02,0.000000000000000000e+00,-2.309268493652343750e+02,2.090000000000000000e+03,1.000000000000000000e+00
6.478362530469894409e-02,0.000000000000000000e+00,-2.184408874511718750e+02,2.106000000000000000e+03,1.000000000000000000e+00
7.362507283687591553e-02,0.000000000000000000e+00,-2.034213714599609375e+02,2.121000000000000000e+03,1.000000000000000000e+00
8.855183422565460205e-02,0.000000000000000000e+00,-1.859336547851562500e+02,2.147000000000000000e+03,1.000000000000000000e+00
9.690105915069580078e-02,0.000000000000000000e+00,-1.661658325195312500e+02,2.163000000000000000e+03,1.000000000000000000e+00
1.082244738936424255e-01,0.000000000000000000e+00,-1.440880432128906250e+02,2.183000000000000000e+03,1.000000000000000000e+00
1.165383383631706238e-01,0.000000000000000000e+00,-1.440880432128906250e+02,2.199000000000000000e+03,1.000000000000000000e+00
1.240655928850173950e-01,0.000000000000000000e+00,-1.197963409423828125e+02,2.214000000000000000e+03,1.000000000000000000e+00
1.317906677722930908e-01,0.000000000000000000e+00,-9.349426269531250000e+01,2.231000000000000000e+03,1.000000000000000000e+00
1.436255127191543579e-01,0.000000000000000000e+00,-6.510096740722656250e+01,2.256000000000000000e+03,1.000000000000000000e+00
1.504372507333755493e-01,0.000000000000000000e+00,-3.492396163940429688e+01,2.272000000000000000e+03,1.000000000000000000e+00
1.564784198999404907e-01,0.000000000000000000e+00,-3.002363204956054688e+00,2.288000000000000000e+03,1.000000000000000000e+00
1.643495410680770874e-01,0.000000000000000000e+00,3.052494239807128906e+01,2.308000000000000000e+03,1.000000000000000000e+00
1.715055853128433228e-01,0.000000000000000000e+00,6.551208496093750000e+01,2.329000000000000000e+03,1.000000000000000000e+00
1.776275038719177246e-01,0.000000000000000000e+00,1.017480926513671875e+02,2.350000000000000000e+03,1.000000000000000000e+00
1.820214241743087769e-01,0.000000000000000000e+00,1.017480926513671875e+02,2.366000000000000000e+03,1.000000000000000000e+00
1.859555095434188843e-01,0.000000000000000000e+00,1.391925201416015625e+02,2.381000000000000000e+03,1.000000000000000000e+00
1.892172545194625854e-01,0.000000000000000000e+00,1.775804901123046875e+02,2.396000000000000000e+03,1.000000000000000000e+00
1.938720792531967163e-01,0.000000000000000000e+00,2.167960815429687500e+02,2.423000000000000000e+03,1.000000000000000000e+00
1.960956454277038574e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.438000000000000000e+03,1.000000000000000000e+00
1.978238523006439209e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.454000000000000000e+03,1.000000000000000000e+00
1.992810070514678955e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.474000000000000000e+03,1.000000000000000000e+00
1.999644935131072998e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.496000000000000000e+03,1.000000000000000000e+00
1.997779458761215210e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.516000000000000000e+03,1.000000000000000000e+00
1.990521997213363647e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.532000000000000000e+03,1.000000000000000000e+00
1.979151219129562378e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.547000000000000000e+03,1.000000000000000000e+00
1.954534500837326050e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.569000000000000000e+03,1.000000000000000000e+00
1.924052983522415161e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.589000000000000000e+03,1.000000000000000000e+00
1.896200925111770630e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.604000000000000000e+03,1.000000000000000000e+00
1.861853450536727905e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.621000000000000000e+03,1.000000000000000000e+00
1.809650063514709473e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.641000000000000000e+03,1.000000000000000000e+00
1.749573200941085815e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.662000000000000000e+03,1.000000000000000000e+00
1.685275733470916748e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.683000000000000000e+03,1.000000000000000000e+00
1.629035621881484985e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.699000000000000000e+03,1.000000000000000000e+00
1.568680703639984131e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.714000000000000000e+03,1.000000000000000000e+00
1.508495658636093140e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.729000000000000000e+03,1.000000000000000000e+00
1.396323144435882568e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.756000000000000000e+03,1.000000000000000000e+00
1.322615146636962891e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.771000000000000000e+03,1.000000000000000000e+00
1.245566532015800476e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.787000000000000000e+03,1.000000000000000000e+00
1.144855022430419922e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.807000000000000000e+03,1.000000000000000000e+00
1.034251824021339417e-01,0.000000000000000000e+00,2.550000000000000000e+02,2.829000000000000000e+03,1.000000000000000000e+00
9.191490709781646729e-02,0.000000000000000000e+00,2.550000000000000000e+02,2.849000000000000000e+03,1.000000000000000000e+00
8.344540745019912720e-02,0.000000000000000000e+00,2.550000000000000000e+02,2.864000000000000000e+03,1.000000000000000000e+00
7.420756667852401733e-02,0.000000000000000000e+00,2.550000000000000000e+02,2.880000000000000000e+03,1.000000000000000000e+00
6.537636369466781616e-02,0.000000000000000000e+00,2.550000000000000000e+02,2.896000000000000000e+03,1.000000000000000000e+00
4.912785440683364868e-02,0.000000000000000000e+00,2.550000000000000000e+02,2.922000000000000000e+03,1.000000000000000000e+00
3.994063287973403931e-02,0.000000000000000000e+00,2.550000000000000000e+02,2.937000000000000000e+03,1.000000000000000000e+00
3.004377149045467377e-02,0.000000000000000000e+00,2.550000000000000000e+02,2.954000000000000000e+03,1.000000000000000000e+00
1.694289408624172211e-02,0.000000000000000000e+00,2.550000000000000000e+02,2.974000000000000000e+03,1.000000000000000000e+00
7.536611054092645645e-03,0.000000000000000000e+00,2.550000000000000000e+02,2.989000000000000000e+03,1.000000000000000000e+00
-8.795064873993396759e-03,0.000000000000000000e+00,2.532058105468750000e+02,3.016000000000000000e+03,1.000000000000000000e+00
-1.819752715528011322e-02,0.000000000000000000e+00,2.532058105468750000e+02,3.031000000000000000e+03,1.000000000000000000e+00
-2.880365587770938873e-02,0.000000000000000000e+00,2.487283477783203125e+02,3.047000000000000000e+03,1.000000000000000000e+00
-4.424315318465232849e-02,0.000000000000000000e+00,2.415870971679687500e+02,3.072000000000000000e+03,1.000000000000000000e+00
-5.398718267679214478e-02,0.000000000000000000e+00,2.319376220703125000e+02,3.089000000000000000e+03,1.000000000000000000e+00
-6.359484046697616577e-02,0.000000000000000000e+00,2.196956787109375000e+02,3.104000000000000000e+03,1.000000000000000000e+00
-7.245656102895736694e-02,0.000000000000000000e+00,2.049145355224609375e+02,3.119000000000000000e+03,1.000000000000000000e+00
-8.742465078830718994e-02,0.000000000000000000e+00,1.876585083007812500e+02,3.145000000000000000e+03,1.000000000000000000e+00
-9.580112248659133911e-02,0.000000000000000000e+00,1.681150817871093750e+02,3.161000000000000000e+03,1.000000000000000000e+00
-1.076967492699623108e-01,0.000000000000000000e+00,1.461449432373046875e+02,3.182000000000000000e+03,1.000000000000000000e+00
-1.155159622430801392e-01,0.000000000000000000e+00,1.461449432373046875e+02,3.197000000000000000e+03,1.000000000000000000e+00
-1.284519135951995850e-01,0.000000000000000000e+00,9.585524749755859375e+01,3.224000000000000000e+03,1.000000000000000000e+00
-1.359920054674148560e-01,0.000000000000000000e+00,9.585524749755859375e+01,3.239000000000000000e+03,1.000000000000000000e+00
-1.431885361671447754e-01,0.000000000000000000e+00,6.764639282226562500e+01,3.255000000000000000e+03,1.000000000000000000e+00
-1.496071815490722656e-01,0.000000000000000000e+00,3.755561065673828125e+01,3.270000000000000000e+03,1.000000000000000000e+00
-1.599380373954772949e-01,0.000000000000000000e+00,5.794109344482421875e+00,3.297000000000000000e+03,1.000000000000000000e+00
-1.657695323228836060e-01,0.000000000000000000e+00,-2.766016006469726562e+01,3.312000000000000000e+03,1.000000000000000000e+00
-1.708564311265945435e-01,0.000000000000000000e+00,-6.251487350463867188e+01,3.327000000000000000e+03,1.000000000000000000e+00
-1.773385256528854370e-01,0.000000000000000000e+00,-9.869193267822265625e+01,3.349000000000000000e+03,1.000000000000000000e+00
-1.814976781606674194e-01,0.000000000000000000e+00,-9.869193267822265625e+01,3.364000000000000000e+03,1.000000000000000000e+00
-1.879630833864212036e-01,0.000000000000000000e+00,-1.743784027099609375e+02,3.390000000000000000e+03,1.000000000000000000e+00
-1.909735053777694702e-01,0.000000000000000000e+00,-1.743784027099609375e+02,3.405000000000000000e+03,1.000000000000000000e+00
-1.935599297285079956e-01,0.000000000000000000e+00,-2.135225524902343750e+02,3.422000000000000000e+03,1.000000000000000000e+00
-1.959714144468307495e-01,0.000000000000000000e+00,-2.533400421142578125e+02,3.437000000000000000e+03,1.000000000000000000e+00
-1.985009759664535522e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.462000000000000000e+03,1.000000000000000000e+00
-1.994782835245132446e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.478000000000000000e+03,1.000000000000000000e+00
-1.999368816614151001e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.494000000000000000e+03,1.000000000000000000e+00
-1.998064965009689331e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.515000000000000000e+03,1.000000000000000000e+00
-1.991703361272811890e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.530000000000000000e+03,1.000000000000000000e+00
-1.970214694738388062e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.557000000000000000e+03,1.000000000000000000e+00
-1.950448155403137207e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.572000000000000000e+03,1.000000000000000000e+00
-1.927441060543060303e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.587000000000000000e+03,1.000000000000000000e+00
-1.877459883689880371e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.613000000000000000e+03,1.000000000000000000e+00
-1.842904537916183472e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.629000000000000000e+03,1.000000000000000000e+00
-1.798800230026245117e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.645000000000000000e+03,1.000000000000000000e+00
-1.755620241165161133e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.660000000000000000e+03,1.000000000000000000e+00
-1.688642948865890503e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.682000000000000000e+03,1.000000000000000000e+00
-1.636285334825515747e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.697000000000000000e+03,1.000000000000000000e+00
-1.576435863971710205e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.712000000000000000e+03,1.000000000000000000e+00
-1.470758914947509766e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.738000000000000000e+03,1.000000000000000000e+00
-1.405281722545623779e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.754000000000000000e+03,1.000000000000000000e+00
-1.327310949563980103e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.770000000000000000e+03,1.000000000000000000e+00
-1.255362480878829956e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.785000000000000000e+03,1.000000000000000000e+00
-1.149988770484924316e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.806000000000000000e+03,1.000000000000000000e+00
-1.044974476099014282e-01,0.000000000000000000e+00,-2.550000000000000000e+02,3.827000000000000000e+03,1.000000000000000000e+00
-9.302780777215957642e-02,0.000000000000000000e+00,-2.550000000000000000e+02,3.847000000000000000e+03,1.000000000000000000e+00
-8.401470631361007690e-02,0.000000000000000000e+00,-2.550000000000000000e+02,3.863000000000000000e+03,1.000000000000000000e+00
-7.537161558866500854e-02,0.000000000000000000e+00,-2.550000000000000000e+02,3.878000000000000000e+03,1.000000000000000000e+00
-6.596848368644714355e-02,0.000000000000000000e+00,-2.550000000000000000e+02,3.895000000000000000e+03,1.000000000000000000e+00
-5.639870092272758484e-02,0.000000000000000000e+00,-2.550000000000000000e+02,3.910000000000000000e+03,1.000000000000000000e+00
-4.055473208427429199e-02,0.000000000000000000e+00,-2.550000000000000000e+02,3.936000000000000000e+03,1.000000000000000000e+00
-3.128413856029510498e-02,0.000000000000000000e+00,-2.550000000000000000e+02,3.952000000000000000e+03,1.000000000000000000e+00
-1.819320023059844971e-02,0.000000000000000000e+00,-2.550000000000000000e+02,3.972000000000000000e+03,1.000000000000000000e+00
-8.163056336343288422e-03,0.000000000000000000e+00,-2.550000000000000000e+02,3.988000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.003000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.019000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.045000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.060000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.076000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.097000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.113000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.138000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.154000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.170000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.196000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.211000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.226000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.243000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000000000e+02,4.268000000000000000e+03,0.000000000000000000e+00
