1.770019531250000000e-02,-3.601074218750000000e-03,-5.374755859375000000e-01,-6.717805633282513789e+00,5.159419891556752447e+01,1.339690602854679469e+02,1.611138817659780025e+09
1.757812500000000000e-02,-3.540039062500000000e-03,-5.374145507812500000e-01,-6.599364424996802647e+00,5.131847300591748962e+01,1.338404444886000988e+02,1.611138817679095030e+09
1.721191406250000000e-02,-3.417968750000000000e-03,-5.371093750000000000e-01,-6.485434605054072321e+00,5.104061228840203057e+01,1.337145576159416009e+02,1.611138817698379993e+09
1.708984375000000000e-02,-3.295898437500000000e-03,-5.371704101562500000e-01,-6.363430162165697013e+00,5.076212522136925998e+01,1.335938019282148730e+02,1.611138817717592955e+09
1.702880859375000000e-02,-3.356933593750000000e-03,-5.377807617187500000e-01,-6.242914641986303081e+00,5.049554845643110212e+01,1.334596579404551733e+02,1.611138817736762047e+09
1.715087890625000000e-02,-3.051757812500000000e-03,-5.377807617187500000e-01,-6.126553827841637379e+00,5.022361754701469039e+01,1.333364224761439232e+02,1.611138817757622004e+09
1.739501953125000000e-02,-3.295898437500000000e-03,-5.380859375000000000e-01,-6.002975405395655883e+00,4.995753933448558826e+01,1.332018600014551168e+02,1.611138817777004004e+09
1.757812500000000000e-02,-3.234863281250000000e-03,-5.382080078125000000e-01,-5.877406789487849004e+00,4.968844712086580984e+01,1.330752356669825360e+02,1.611138817796217918e+09
1.788330078125000000e-02,-3.540039062500000000e-03,-5.377807617187500000e-01,-5.753684840400848266e+00,4.941869756526008928e+01,1.329604165494607457e+02,1.611138817815455914e+09
1.782226562500000000e-02,-3.601074218750000000e-03,-5.377807617187500000e-01,-5.626723991947581993e+00,4.915599382513944704e+01,1.328268633586470457e+02,1.611138817834842920e+09
1.763916015625000000e-02,-3.601074218750000000e-03,-5.377807617187500000e-01,-5.502838133653471075e+00,4.889519670686343744e+01,1.327068397238691944e+02,1.611138817855253935e+09
1.715087890625000000e-02,-3.784179687500000000e-03,-5.382690429687500000e-01,-5.377510534302547995e+00,4.863464696898525830e+01,1.325864302432811712e+02,1.611138817874459028e+09
1.733398437500000000e-02,-3.906250000000000000e-03,-5.380859375000000000e-01,-5.251682955316096191e+00,4.836705008494659808e+01,1.324623777348456599e+02,1.611138817893666029e+09
1.702880859375000000e-02,-3.662109375000000000e-03,-5.376586914062500000e-01,-5.126336676922320201e+00,4.811548158985092982e+01,1.323369237858877341e+02,1.611138817914144993e+09
1.708984375000000000e-02,-3.540039062500000000e-03,-5.377197265625000000e-01,-4.998500956650375748e+00,4.786166879208345648e+01,1.322093811877079190e+02,1.611138817933340073e+09
1.702880859375000000e-02,-3.356933593750000000e-03,-5.380249023437500000e-01,-4.868614905428414907e+00,4.760472882605588296e+01,1.320891854902927776e+02,1.611138817954216957e+09
1.696777343750000000e-02,-3.173828125000000000e-03,-5.375366210937500000e-01,-4.737328089319108315e+00,4.734806704852140768e+01,1.319685531826435181e+02,1.611138817973436117e+09
1.715087890625000000e-02,-3.051757812500000000e-03,-5.372314453125000000e-01,-4.598869022936147744e+00,4.710381498776003895e+01,1.318502420661768042e+02,1.611138817995860100e+09
1.715087890625000000e-02,-3.601074218750000000e-03,-5.375366210937500000e-01,-4.471354711396281267e+00,4.685509277998373534e+01,1.317362429596936408e+02,1.611138818015459061e+09
1.721191406250000000e-02,-3.723144531250000000e-03,-5.374145507812500000e-01,-4.343327361243310314e+00,4.661013292975951572e+01,1.316142933212401545e+02,1.611138818035389900e+09
1.696777343750000000e-02,-3.662109375000000000e-03,-5.377807617187500000e-01,-4.214317262509355011e+00,4.636443076663866947e+01,1.315011291216988241e+02,1.611138818055432081e+09
1.702880859375000000e-02,-3.723144531250000000e-03,-5.379028320312500000e-01,-4.078720977910132994e+00,4.612489626551315780e+01,1.313778592317478910e+02,1.611138818075356007e+09
1.727294921875000000e-02,-3.662109375000000000e-03,-5.383911132812500000e-01,-3.949093733022512875e+00,4.588573432709925015e+01,1.312581989235857804e+02,1.611138818095326900e+09
1.739501953125000000e-02,-3.479003906250000000e-03,-5.382690429687500000e-01,-3.816259507782218119e+00,4.564088442585764938e+01,1.311436332910749059e+02,1.611138818115367889e+09
1.727294921875000000e-02,-3.845214843750000000e-03,-5.377807617187500000e-01,-3.681646591997968621e+00,4.540354336186339879e+01,1.310320632800837757e+02,1.611138818135351896e+09
1.721191406250000000e-02,-3.417968750000000000e-03,-5.376586914062500000e-01,-3.554452443301006515e+00,4.516288995256354610e+01,1.309131532591124198e+02,1.611138818155417919e+09
1.715087890625000000e-02,-3.112792968750000000e-03,-5.376586914062500000e-01,-3.414976782712253467e+00,4.492734033622331680e+01,1.308095572697304192e+02,1.611138818175322056e+09
1.715087890625000000e-02,-3.356933593750000000e-03,-5.376586914062500000e-01,-3.288488394935667358e+00,4.469569965577525750e+01,1.306860242281158833e+02,1.611138818195292950e+09
1.727294921875000000e-02,-3.356933593750000000e-03,-5.371704101562500000e-01,-3.144061897600451516e+00,4.446433699843672827e+01,1.305722123754104871e+02,1.611138818215255022e+09
1.727294921875000000e-02,-3.295898437500000000e-03,-5.374145507812500000e-01,-3.012813991478182629e+00,4.423449811799280695e+01,1.304566889251256043e+02,1.611138818235246897e+09
1.727294921875000000e-02,-3.356933593750000000e-03,-5.372314453125000000e-01,-2.871895900772783339e+00,4.400852124978095503e+01,1.303475786112142600e+02,1.611138818255315065e+09
1.702880859375000000e-02,-3.540039062500000000e-03,-5.375366210937500000e-01,-2.731192591760010835e+00,4.377804203267302086e+01,1.302360626451413737e+02,1.611138818275285006e+09
1.739501953125000000e-02,-3.540039062500000000e-03,-5.372924804687500000e-01,-2.596342064232497471e+00,4.355629248316203928e+01,1.301227512967707014e+02,1.611138818295239925e+09
1.727294921875000000e-02,-3.173828125000000000e-03,-5.371704101562500000e-01,-2.459303579655811589e+00,4.333116593517026160e+01,1.300158313454628569e+02,1.611138818315290928e+09
1.751708984375000000e-02,-3.295898437500000000e-03,-5.378417968750000000e-01,-2.315063045489022642e+00,4.310875385189973485e+01,1.299064891033578704e+02,1.611138818335298061e+09
1.708984375000000000e-02,-3.356933593750000000e-03,-5.380859375000000000e-01,-2.179084482835619507e+00,4.289259777755393088e+01,1.297952083233684561e+02,1.611138818355353117e+09
1.696777343750000000e-02,-3.112792968750000000e-03,-5.377807617187500000e-01,-2.038851901364106212e+00,4.266838758672015786e+01,1.296867002320005895e+02,1.611138818375325918e+09
1.721191406250000000e-02,-3.112792968750000000e-03,-5.377197265625000000e-01,-1.904582696651083706e+00,4.245148208642082466e+01,1.295849896948568301e+02,1.611138818395282030e+09
1.751708984375000000e-02,-3.051757812500000000e-03,-5.377197265625000000e-01,-1.767780011424342490e+00,4.224229955186179808e+01,1.294672509705254981e+02,1.611138818416409969e+09
1.739501953125000000e-02,-3.051757812500000000e-03,-5.377807617187500000e-01,-1.627689801720798135e+00,4.203448332245427821e+01,1.293578275034833212e+02,1.611138818436290026e+09
1.770019531250000000e-02,-2.807617187500000000e-03,-5.377197265625000000e-01,-1.490471344496421269e+00,4.181848127347987543e+01,1.292545362020462107e+02,1.611138818456346035e+09
1.763916015625000000e-02,-2.929687500000000000e-03,-5.378417968750000000e-01,-1.349441597254625869e+00,4.161356272990283145e+01,1.291458660734003558e+02,1.611138818476346016e+09
1.751708984375000000e-02,-2.929687500000000000e-03,-5.372314453125000000e-01,-1.215861701746962176e+00,4.140550705944220056e+01,1.290297118939633947e+02,1.611138818496582985e+09
1.751708984375000000e-02,-2.929687500000000000e-03,-5.376586914062500000e-01,-1.075294992126102134e+00,4.120729282238664837e+01,1.289153297296963672e+02,1.611138818517946005e+09
1.776123046875000000e-02,-3.173828125000000000e-03,-5.375976562500000000e-01,-9.353103198986962852e-01,4.100185342174178516e+01,1.288155884257228081e+02,1.611138818538079977e+09
1.763916015625000000e-02,-3.234863281250000000e-03,-5.379028320312500000e-01,-7.966723218103688442e-01,4.079574694966474624e+01,1.287066209181668626e+02,1.611138818558135033e+09
1.727294921875000000e-02,-2.929687500000000000e-03,-5.379028320312500000e-01,-6.582125947012259504e-01,4.059922898581231721e+01,1.286028600546065945e+02,1.611138818578104019e+09
1.715087890625000000e-02,-2.929687500000000000e-03,-5.383911132812500000e-01,-5.179607428402805969e-01,4.040078549308856992e+01,1.284968739253660033e+02,1.611138818598076105e+09
1.733398437500000000e-02,-3.112792968750000000e-03,-5.377197265625000000e-01,-3.799994929321950377e-01,4.020395008259895775e+01,1.283834707513057651e+02,1.611138818618000984e+09
1.751708984375000000e-02,-2.990722656250000000e-03,-5.377197265625000000e-01,-2.414111406765007406e-01,4.001445149988150263e+01,1.282736570385116863e+02,1.611138818638024092e+09
1.745605468750000000e-02,-3.051757812500000000e-03,-5.382080078125000000e-01,-9.953242099537015775e-02,3.981918623280272840e+01,1.281679245452019416e+02,1.611138818658081055e+09
1.733398437500000000e-02,-3.295898437500000000e-03,-5.375366210937500000e-01,3.709891281989149275e-02,3.962175210644151235e+01,1.280631947466269196e+02,1.611138818678046942e+09
1.721191406250000000e-02,-3.173828125000000000e-03,-5.379028320312500000e-01,1.736808546827911526e-01,3.942682286436211569e+01,1.279596329546265423e+02,1.611138818698018074e+09
1.715087890625000000e-02,-3.234863281250000000e-03,-5.376586914062500000e-01,3.146647246720100655e-01,3.924079808660879110e+01,1.278495899049017623e+02,1.611138818718039989e+09
1.721191406250000000e-02,-3.234863281250000000e-03,-5.376586914062500000e-01,4.508670113111810651e-01,3.905738000083825767e+01,1.277430047697839370e+02,1.611138818737950087e+09
1.690673828125000000e-02,-3.295898437500000000e-03,-5.374755859375000000e-01,5.894980816670325474e-01,3.887034897337653661e+01,1.276420576991877311e+02,1.611138818757956982e+09
1.721191406250000000e-02,-3.601074218750000000e-03,-5.373535156250000000e-01,7.206809939683566091e-01,3.868026700785819827e+01,1.275334253027586868e+02,1.611138818777935982e+09
1.733398437500000000e-02,-3.173828125000000000e-03,-5.377807617187500000e-01,8.634916903935125898e-01,3.850463581395912627e+01,1.274273905975477987e+02,1.611138818797879934e+09
1.715087890625000000e-02,-3.173828125000000000e-03,-5.375976562500000000e-01,9.957538347627082898e-01,3.832212003094839048e+01,1.273219780540693762e+02,1.611138818821491003e+09
1.702880859375000000e-02,-3.234863281250000000e-03,-5.375976562500000000e-01,1.131375870621504021e+00,3.813381307166399381e+01,1.272203164057632421e+02,1.611138818842082977e+09
1.739501953125000000e-02,-3.112792968750000000e-03,-5.374145507812500000e-01,1.268222139622869449e+00,3.795580074129858161e+01,1.271056295349371084e+02,1.611138818868355989e+09
1.751708984375000000e-02,-3.356933593750000000e-03,-5.379028320312500000e-01,1.401312885191087876e+00,3.778326745529455621e+01,1.270047057269514568e+02,1.611138818889324903e+09
1.770019531250000000e-02,-3.173828125000000000e-03,-5.376586914062500000e-01,1.535658813920162791e+00,3.760414408290932897e+01,1.268989288702872216e+02,1.611138818909562111e+09
1.763916015625000000e-02,-3.051757812500000000e-03,-5.377807617187500000e-01,1.670727779177843209e+00,3.742533928452014180e+01,1.267926164872904309e+02,1.611138818929645061e+09
1.751708984375000000e-02,-3.112792968750000000e-03,-5.377197265625000000e-01,1.802998667726838811e+00,3.725507379482559855e+01,1.266833454059029833e+02,1.611138818953845978e+09
1.727294921875000000e-02,-3.051757812500000000e-03,-5.382080078125000000e-01,1.938842768625440804e+00,3.708377285389695288e+01,1.265804095207153210e+02,1.611138818973249912e+09
1.751708984375000000e-02,-3.234863281250000000e-03,-5.379028320312500000e-01,2.074553360569305394e+00,3.691487824255730743e+01,1.264786845364831152e+02,1.611138818992639065e+09
1.721191406250000000e-02,-3.234863281250000000e-03,-5.377197265625000000e-01,2.211718494774808086e+00,3.674420206746571438e+01,1.263747386631339253e+02,1.611138819013107061e+09
1.727294921875000000e-02,-3.234863281250000000e-03,-5.375976562500000000e-01,2.345983141592113075e+00,3.658204289407693466e+01,1.262679620339627604e+02,1.611138819032413960e+09
1.708984375000000000e-02,-3.051757812500000000e-03,-5.377807617187500000e-01,2.474845720319551745e+00,3.641760729101039118e+01,1.261619445999574936e+02,1.611138819051630020e+09
1.721191406250000000e-02,-2.990722656250000000e-03,-5.377807617187500000e-01,2.613164015689189323e+00,3.624996119703592967e+01,1.260582009514760955e+02,1.611138819070823908e+09
1.715087890625000000e-02,-3.234863281250000000e-03,-5.379028320312500000e-01,2.743292239830547263e+00,3.608614959132943767e+01,1.259511718234596032e+02,1.611138819090082884e+09
1.739501953125000000e-02,-2.990722656250000000e-03,-5.374755859375000000e-01,2.872488714321720149e+00,3.593150386383435091e+01,1.258499334267449115e+02,1.611138819109292984e+09
1.727294921875000000e-02,-3.356933593750000000e-03,-5.375366210937500000e-01,3.005861555231386539e+00,3.576897860058662815e+01,1.257504302419388580e+02,1.611138819128503084e+09
1.721191406250000000e-02,-3.417968750000000000e-03,-5.377807617187500000e-01,3.134214650167163274e+00,3.561426144487476364e+01,1.256397098019739786e+02,1.611138819147713900e+09
1.721191406250000000e-02,-3.417968750000000000e-03,-5.382080078125000000e-01,3.268775464642053041e+00,3.545235086101044431e+01,1.255391927768812792e+02,1.611138819166922092e+09
1.727294921875000000e-02,-3.356933593750000000e-03,-5.378417968750000000e-01,3.400310060677477431e+00,3.529890321347296833e+01,1.254360167195952585e+02,1.611138819186177969e+09
1.751708984375000000e-02,-3.234863281250000000e-03,-5.376586914062500000e-01,3.526415074871973587e+00,3.514311848274919470e+01,1.253334747442028174e+02,1.611138819205409050e+09
1.788330078125000000e-02,-3.417968750000000000e-03,-5.380249023437500000e-01,3.653091476077813038e+00,3.498762836900788642e+01,1.252304204223446646e+02,1.611138819224622965e+09
1.757812500000000000e-02,-3.051757812500000000e-03,-5.380249023437500000e-01,3.792312588087762393e+00,3.483774367454049781e+01,1.251246671566289876e+02,1.611138819243839025e+09
1.751708984375000000e-02,-2.807617187500000000e-03,-5.383911132812500000e-01,3.917163422534349237e+00,3.468898365320496424e+01,1.250168530766405155e+02,1.611138819263207912e+09
1.751708984375000000e-02,-3.173828125000000000e-03,-5.380859375000000000e-01,4.043830811972451755e+00,3.454312978288516689e+01,1.249187783340401694e+02,1.611138819284297943e+09
1.757812500000000000e-02,-3.295898437500000000e-03,-5.382080078125000000e-01,4.175030316075050152e+00,3.439964391267986343e+01,1.248106497612755845e+02,1.611138819303591013e+09
1.770019531250000000e-02,-3.356933593750000000e-03,-5.383911132812500000e-01,4.303428064711705581e+00,3.425236953016955965e+01,1.247099156812824248e+02,1.611138819322787046e+09
1.745605468750000000e-02,-3.173828125000000000e-03,-5.382080078125000000e-01,4.431662120389000314e+00,3.410738489663842188e+01,1.246103928596429427e+02,1.611138819341999054e+09
1.739501953125000000e-02,-2.807617187500000000e-03,-5.382690429687500000e-01,4.557395862850462720e+00,3.396880568102338316e+01,1.245067346543959701e+02,1.611138819361197948e+09
1.745605468750000000e-02,-3.356933593750000000e-03,-5.382080078125000000e-01,4.687300904791364076e+00,3.382241866173722400e+01,1.244045440584738600e+02,1.611138819380491972e+09
1.751708984375000000e-02,-3.356933593750000000e-03,-5.385742187500000000e-01,4.814007036876524204e+00,3.368443110009822306e+01,1.242999528826603068e+02,1.611138819399738073e+09
1.727294921875000000e-02,-3.173828125000000000e-03,-5.388183593750000000e-01,4.943131311189963739e+00,3.354727220186424574e+01,1.242034195356037714e+02,1.611138819418957949e+09
1.751708984375000000e-02,-2.990722656250000000e-03,-5.390625000000000000e-01,5.073852334386905305e+00,3.340376067609533095e+01,1.241014601125996677e+02,1.611138819438142061e+09
1.739501953125000000e-02,-2.868652343750000000e-03,-5.390014648437500000e-01,5.198500221093857121e+00,3.325979639965226653e+01,1.240016479560389797e+02,1.611138819457283020e+09
1.776123046875000000e-02,-2.807617187500000000e-03,-5.383911132812500000e-01,5.321188748700112825e+00,3.312026905962345324e+01,1.238960877027166134e+02,1.611138819476533890e+09
1.800537109375000000e-02,-3.051757812500000000e-03,-5.385131835937500000e-01,5.448473994963779710e+00,3.299233937989589549e+01,1.237958131593584596e+02,1.611138819496017933e+09
1.788330078125000000e-02,-3.173828125000000000e-03,-5.386962890625000000e-01,5.572084532374773858e+00,3.285340009539888939e+01,1.236892857177801375e+02,1.611138819516494989e+09
1.800537109375000000e-02,-3.234863281250000000e-03,-5.383300781250000000e-01,5.694332196737596163e+00,3.272329968593466987e+01,1.235890210009296339e+02,1.611138819535733938e+09
1.800537109375000000e-02,-3.601074218750000000e-03,-5.380249023437500000e-01,5.823530821800121160e+00,3.259428904416713380e+01,1.234856897444083472e+02,1.611138819554929018e+09
1.776123046875000000e-02,-3.295898437500000000e-03,-5.374145507812500000e-01,5.946640047442022237e+00,3.246475658871284509e+01,1.233845018233115667e+02,1.611138819575400114e+09
1.788330078125000000e-02,-3.540039062500000000e-03,-5.372314453125000000e-01,6.073354858311383886e+00,3.232940021593469737e+01,1.232862377817143624e+02,1.611138819595938921e+09
1.782226562500000000e-02,-3.234863281250000000e-03,-5.378417968750000000e-01,6.197335744908182065e+00,3.220043663652371890e+01,1.231840826704879248e+02,1.611138819615139961e+09
1.782226562500000000e-02,-3.173828125000000000e-03,-5.380859375000000000e-01,6.318541106561453624e+00,3.207786504832984065e+01,1.230780919063564198e+02,1.611138819636004925e+09
1.770019531250000000e-02,-3.356933593750000000e-03,-5.380249023437500000e-01,6.442031550097945036e+00,3.195601117199894503e+01,1.229802037155572663e+02,1.611138819655980110e+09
1.727294921875000000e-02,-3.112792968750000000e-03,-5.380249023437500000e-01,6.557576864553259277e+00,3.183313416789370009e+01,1.228758605648913260e+02,1.611138819675971985e+09
1.721191406250000000e-02,-2.929687500000000000e-03,-5.378417968750000000e-01,6.683204496180755072e+00,3.170531452551411888e+01,1.227718208984102830e+02,1.611138819696464062e+09
1.727294921875000000e-02,-3.234863281250000000e-03,-5.381469726562500000e-01,6.807871536007376712e+00,3.158429747004243637e+01,1.226725642902501363e+02,1.611138819716542006e+09
1.739501953125000000e-02,-3.234863281250000000e-03,-5.380249023437500000e-01,6.932375328302712525e+00,3.146547130674384007e+01,1.225745398605440926e+02,1.611138819736557961e+09
1.721191406250000000e-02,-3.112792968750000000e-03,-5.381469726562500000e-01,7.050059376501720543e+00,3.134180297478394195e+01,1.224666260954355295e+02,1.611138819756527901e+09
1.727294921875000000e-02,-3.173828125000000000e-03,-5.380859375000000000e-01,7.172046558703873309e+00,3.122963150832664425e+01,1.223644488034730244e+02,1.611138819776438951e+09
1.745605468750000000e-02,-3.479003906250000000e-03,-5.379638671875000000e-01,7.291830777672837272e+00,3.110880980378106742e+01,1.222658474912523872e+02,1.611138819796431065e+09
1.757812500000000000e-02,-3.540039062500000000e-03,-5.377197265625000000e-01,7.414541650002292705e+00,3.099719221345854692e+01,1.221627881336265204e+02,1.611138819816396952e+09
1.727294921875000000e-02,-3.234863281250000000e-03,-5.377197265625000000e-01,7.535077987160476276e+00,3.087691857633717163e+01,1.220632438677350535e+02,1.611138819836560011e+09
1.739501953125000000e-02,-3.295898437500000000e-03,-5.379028320312500000e-01,7.650804902876660485e+00,3.076265604917391983e+01,1.219514721235590429e+02,1.611138819856539965e+09
1.696777343750000000e-02,-3.356933593750000000e-03,-5.375976562500000000e-01,7.770596455534455771e+00,3.064937062733936557e+01,1.218564121147119579e+02,1.611138819876578093e+09
1.733398437500000000e-02,-3.173828125000000000e-03,-5.379638671875000000e-01,7.883053424812790588e+00,3.053313951677453275e+01,1.217530573571310839e+02,1.611138819896605968e+09
1.745605468750000000e-02,-3.173828125000000000e-03,-5.374755859375000000e-01,8.007516790345743374e+00,3.042292573531502953e+01,1.216477405180337001e+02,1.611138819916605949e+09
1.721191406250000000e-02,-3.051757812500000000e-03,-5.375366210937500000e-01,8.118662736659370438e+00,3.031551874119680434e+01,1.215506317965647582e+02,1.611138819936631918e+09
1.745605468750000000e-02,-3.112792968750000000e-03,-5.374145507812500000e-01,8.228774982311904296e+00,3.020616605572044477e+01,1.214428001820618448e+02,1.611138819956609011e+09
1.715087890625000000e-02,-3.112792968750000000e-03,-5.370483398437500000e-01,8.345022381275949641e+00,3.009997648211312082e+01,1.213337982330539404e+02,1.611138819976583004e+09
1.739501953125000000e-02,-2.929687500000000000e-03,-5.373535156250000000e-01,8.457156261868750136e+00,2.999333431686807216e+01,1.212353494803803358e+02,1.611138819996800900e+09
