0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.713608118006975322e-06,3.168426875454315172e-04,9.326183508008755113e-04,1.627798804592846632e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.412969020486341368e-05,5.293888888605578508e-04,2.664623859431074129e-04,1.627798804665884972e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.288025949965230978e-04,8.680805080271965062e-04,1.332311929715535980e-04,1.627798804733200788e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.637749212866765443e-04,1.233811972813418601e-03,-2.664623859431071960e-04,1.627798804799358368e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.349906015537271945e-04,1.496899481516447477e-03,1.332311929715535980e-04,1.627798804859978437e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.732140038453508366e-04,1.591088277091329967e-03,1.332311929715535980e-04,1.627798804918581247e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.182687570591224417e-03,1.664701502573734133e-03,-1.332311929715535980e-04,1.627798804983405828e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.565896468207938780e-03,1.893562371983716292e-03,1.598774315658643610e-03,1.627798805049211502e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.880248230561847120e-03,2.027161870984127250e-03,1.465543122687090012e-03,1.627798805114437103e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.136239991725597323e-03,2.101482059709087070e-03,2.664623859431074129e-04,1.627798805174828529e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.273142695848219021e-03,2.167398176508867919e-03,2.664623859431074129e-04,1.627798805242013454e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.368335282187763666e-03,2.294321624961593968e-03,1.199080736743982599e-03,1.627798805304049969e+09
